"id","genre","artist_name","energy","mood_vec","track_name","valence"
"7hXqAfbPAAX9o2HIppKQHa","progressive-house","Fedde Le Grand","0.804","[{""N"":""0.383""},{""N"":""0.804""}]","Where We Belong","0.383"
"0Id7swY6cWbvYLtVVF0wvq","mandopop","Dave Wong","0.32","[{""N"":""0.356""},{""N"":""0.32""}]","一場遊戲一場夢","0.356"
"5Yteiedw7vtcyUvYVPLhmv","show-tunes","Leonard Bernstein","0.45","[{""N"":""0.843""},{""N"":""0.45""}]","""West Side Story: Act I: Gee, Officer Krupke""","0.843"
"27BZWbka20kOIlB8Jhvzoo","guitar","U2","0.879","[{""N"":""0.727""},{""N"":""0.879""}]","Pride (In The Name Of Love)","0.727"
"4m1cUjNq5ptDQ5TN9ce9QH","alt-rock","The Flaming Lips","0.667","[{""N"":""0.0816""},{""N"":""0.667""}]","Lucy in the Sky with Diamonds (feat. Miley Cyrus & Moby)","0.0816"
"5Z9HwQYzGHq0uvsPNvceCB","deep-house","Mike Mago","0.489","[{""N"":""0.443""},{""N"":""0.489""}]","The Show - Lars Moston & Teenage Mutants Remix","0.443"
"3CeYdUfGPCjKMDYyI1PpCh","road-trip","Red Hot Chili Peppers","0.795","[{""N"":""0.513""},{""N"":""0.795""}]","Otherside","0.513"
"2si9smgJqjB3aCRpzz6rYE","rainy-day","Taylor Swift","0.475","[{""N"":""0.426""},{""N"":""0.475""}]","Everything Has Changed","0.426"
"3nKrTkmkWEBVgUXA2OTxga","bossanova","Palmyra & Levita","0.103","[{""N"":""0.123""},{""N"":""0.103""}]","Inutil Paisagem - Useless Landscape","0.123"
"5loRrMg0iqxgIhDdmMqJyv","trip-hop","Thievery Corporation","0.954","[{""N"":""0.549""},{""N"":""0.954""}]","Facing East","0.549"
"5VAKsbOWGdBbg1VFlu9W8o","pop-film","Bee Gees","0.857","[{""N"":""0.958""},{""N"":""0.857""}]","You Should Be Dancing - 2009 Remastered Version","0.958"
"0bDmuUdF74kuh8JKlUNiz4","punk-rock","blink-182","0.821","[{""N"":""0.585""},{""N"":""0.821""}]","Going Away To College","0.585"
"1eoQNKgUm4dX9nk0876FsL","grunge","Foo Fighters","0.505","[{""N"":""0.246""},{""N"":""0.505""}]","""Skin And Bones - Live at the Pantages Theatre, Los Angeles, CA - August 2006""","0.246"
"3hof2ah9gWvdAiFLwcxROO","j-dance","Kavka Shishido","0.584","[{""N"":""0.543""},{""N"":""0.584""}]","たったひとこと","0.543"
"3LCS3m0N3rHiomapk8VQ5a","electro","Various Artists","0.693","[{""N"":""0.474""},{""N"":""0.693""}]","We No Speak Americano - Original","0.474"
"1doKqMLxp0LBFqz79nFy3M","black-metal","Dissection","0.421","[{""N"":""0.529""},{""N"":""0.421""}]","At The Fathomless Depths","0.529"
"0xXuqynBI19X5O8tt4lFv9","pagode","Pique Novo","0.694","[{""N"":""0.795""},{""N"":""0.694""}]","Sem Limites","0.795"
"09QvRDQFnrgW7bFuG58WE7","garage","Artful Dodger","0.708","[{""N"":""0.964""},{""N"":""0.708""}]","I Can't Give It Up (feat. Nadia)","0.964"
"0qH2LsUXMCUMYAiO3Vkupk","dub","Savant","0.444","[{""N"":""0.549""},{""N"":""0.444""}]","Starfish - Original Mix","0.549"
"2iX9aSAZmSxZ5dbLAqKbUO","detroit-techno","Various Artists","0.626","[{""N"":""0.95""},{""N"":""0.626""}]","When A Thought Becomes You","0.95"
"6aDYL0klsShJ1NDScruk2G","philippines-opm","Callalily","0.555","[{""N"":""0.436""},{""N"":""0.555""}]","Stars","0.436"
"7wRvRmq56V2ydnFFuJoOaH","latin","Gerardo Coronel","0.522","[{""N"":""0.962""},{""N"":""0.522""}]","Te Deseo Lo Mejor (En Vivo)","0.962"
"0BL0rhFNRTg4QlrrBeZzfh","turkish","Oğuzhan Koç","0.627","[{""N"":""0.525""},{""N"":""0.627""}]","Ayy (Ben Hala Rüyada)","0.525"
"2Ir35f19vfOEG3iEDbV2Sa","edm","Benny Benassi","0.987","[{""N"":""0.409""},{""N"":""0.987""}]","Cinema (feat. Gary Go) - Skrillex Remix","0.409"
"4J98iztMrDccD9JNKP2DXG","guitar","Superbus","0.968","[{""N"":""0.734""},{""N"":""0.968""}]","Radio Song","0.734"
"7L761Ok75CmntUKv47dxTD","forro","Raiz Do Sana","0.455","[{""N"":""0.504""},{""N"":""0.455""}]","Andando Na Noite","0.504"
"3f4nAf0xinR1u58cLT6Kae","turkish","İbrahim Tatlıses","0.687","[{""N"":""0.408""},{""N"":""0.687""}]","Mutlu Ol Yeter","0.408"
"0PYgM2q68dxoXFxthAJ373","rockabilly","The Reverend Horton Heat","0.387","[{""N"":""0.185""},{""N"":""0.387""}]","That's Showbiz","0.185"
"4u1xADudZS3KMfovWRcS9U","pagode","Doce Encontro","0.512","[{""N"":""0.717""},{""N"":""0.512""}]","Chuva Passageira","0.717"
"7sm3orGGwNFqmWFSPRl8eT","disco","KC & The Sunshine Band","0.654","[{""N"":""0.841""},{""N"":""0.654""}]","Give It Up","0.841"
"307XEC1IUwUs9ojlEFwH7f","rock-n-roll","The Platters","0.227","[{""N"":""0.224""},{""N"":""0.227""}]","Smoke Gets In Your Eyes","0.224"
"3rKGbRSOtGe43k9FSa5GNB","songwriter","Patti Scialfa","0.445","[{""N"":""0.853""},{""N"":""0.445""}]","Rumble Doll","0.853"
"4k1YrSM0KCb5LepafCrW5K","singer-songwriter","""Crosby, Stills & Nash""","0.437","[{""N"":""0.614""},{""N"":""0.437""}]","Southern Cross","0.614"
"4ftK9fOeqzHxjTWmvQ1QsD","mpb","Isabella Taviani","0.56","[{""N"":""0.844""},{""N"":""0.56""}]","Escorpião","0.844"
"1NUXl8k9fXp0mkZdDIleP9","singer-songwriter","Damien Rice","0.113","[{""N"":""0.181""},{""N"":""0.113""}]","Accidental Babies","0.181"
"7GqWnpLugemguJIFaJWCsC","black-metal","Immortal","0.991","[{""N"":""0.0359""},{""N"":""0.991""}]","Descent Into Eminent Silence","0.0359"
"1iPelBrzoIdLgVx3g686nZ","reggaeton","Wisin & Yandel","0.768","[{""N"":""0.886""},{""N"":""0.768""}]","Tabla","0.886"
"4aLcGMxwFtcZRpl7NDtNW2","piano","Andrea Bocelli","0.435","[{""N"":""0.349""},{""N"":""0.435""}]","Time To Say Goodbye","0.349"
"6H1jhec9gXBaQeF81jsDAB","trance","Markus Schulz","0.8","[{""N"":""0.256""},{""N"":""0.8""}]","Not The Same - Extended Mix","0.256"
"38YnJFxAhK06wrBbhYDoOc","deep-house","Teenage Mutants","0.361","[{""N"":""0.411""},{""N"":""0.361""}]","Out Of Time - Finnebassen Remix","0.411"
"4zKlkTXbCtQE9dY3SZjRi3","heavy-metal","Amaranthe","0.963","[{""N"":""0.584""},{""N"":""0.963""}]","The Nexus","0.584"
"2WCNV7XBKv5P58Y7tprWF0","comedy","Big Jay Oakerson","0.848","[{""N"":""0.385""},{""N"":""0.848""}]","A Question Of The Heart","0.385"
"2xJc5zKrIlBjROltIBsej1","j-pop","Kenta Kiritani","0.277","[{""N"":""0.268""},{""N"":""0.277""}]","香音-KANON-","0.268"
"0hNVjU6JKydHts0SAjHCno","songwriter","Nick Drake","0.37","[{""N"":""0.666""},{""N"":""0.37""}]","One Of These Things First","0.666"
"23hkndX3k5judraAPufgmS","j-pop","SCANDAL","0.866","[{""N"":""0.766""},{""N"":""0.866""}]","EVERYBODY SAY YEAH","0.766"
"7MSIJWrfdJtZpC5QqADBpR","grunge","Stone Temple Pilots","0.882","[{""N"":""0.488""},{""N"":""0.882""}]","Lounge Fly","0.488"
"1PBhzfzTAZ5qyIfzqPqign","grindcore","Carcass","0.995","[{""N"":""0.177""},{""N"":""0.995""}]","Heartwork","0.177"
"1ulGY04pV5DA3VpOunkrix","spanish","Vetusta Morla","0.863","[{""N"":""0.335""},{""N"":""0.863""}]","Un Día en el Mundo","0.335"
"2JljKhlukLr2oRTrXDTVcF","study","Vitamin String Quartet","0.621","[{""N"":""0.854""},{""N"":""0.621""}]","Everybody Talks","0.854"
"7ePXFeKtDzDqkoEZOIJ600","spanish","Dyland & Lenny","0.864","[{""N"":""0.963""},{""N"":""0.864""}]","Pégate Más","0.963"
"1z1v8cA99JCLbBHYQs5YCn","psych-rock","Arzachel","0.455","[{""N"":""0.107""},{""N"":""0.455""}]","Leg","0.107"
"32I8vEvwsUXTst1QSsmpSR","indie-pop","Death From Above 1979","0.934","[{""N"":""0.304""},{""N"":""0.934""}]","Trainwreck 1979 - Moulder Mix with in/out fades","0.304"
"1zNH72GIGMlB6rw7DfmSmt","tango","Various Artists","0.78","[{""N"":""0.752""},{""N"":""0.78""}]","Mi Confesión - Sandrinho Remix","0.752"
"5B0DtR1BiFKtj2NYS08QvM","afrobeat","King Sunny Ade","0.715","[{""N"":""0.961""},{""N"":""0.715""}]","Sijuade","0.961"
"0IH3xG9PblQQcWNxk6dtIL","anime","D-selections","0.984","[{""N"":""0.537""},{""N"":""0.984""}]","Variable Future","0.537"
"07ABETRdek3ACMpRPvQuaT","disco","Pet Shop Boys","0.783","[{""N"":""0.726""},{""N"":""0.783""}]","Always on My Mind","0.726"
"3zrYNl1aMdFrQkcOjKVr5u","disco","Flo Rida","0.822","[{""N"":""0.763""},{""N"":""0.822""}]","I Cry","0.763"
"5hDxmq48dU98DHOOaX3AkB","kids","Peter Combe","0.777","[{""N"":""0.96""},{""N"":""0.777""}]","Newspaper Mama","0.96"
"5yLM6k78rQlppC0UB4UIKf","ambient","Biosphere","0.25","[{""N"":""0.306""},{""N"":""0.25""}]","The Third Planet","0.306"
"1widDGzezTpdiQrol4JG5i","dance","HI-LO","0.892","[{""N"":""0.636""},{""N"":""0.892""}]","Renegade Mastah - Original Mix","0.636"
"0WMSOFttGVcpEK0S0Lml6n","trip-hop","Various Artists","0.531","[{""N"":""0.665""},{""N"":""0.531""}]","Postales","0.665"
"6ASVCj4Ukcazaaux3ZXeO9","psych-rock","Quilt","0.667","[{""N"":""0.108""},{""N"":""0.667""}]","Young Gold","0.108"
"2982hyudcTUezgJz0oKFXh","hardcore","Sick Of It All","0.997","[{""N"":""0.285""},{""N"":""0.997""}]","My Life","0.285"
"3ntmNfrdEdPMEMcgjsIdm1","latino","Enrique Iglesias","0.784","[{""N"":""0.96""},{""N"":""0.784""}]","Bailando - Spanish Version","0.96"
"6sa8y1XKi2ljJd0z6sUEz3","electronic","Daft Punk","0.48","[{""N"":""0.35""},{""N"":""0.48""}]","""Disc Wars - From """"TRON: Legacy""""/Score""","0.35"
"4b2yPNcrxRN5VXhnHUO0Dx","death-metal","Obituary","0.981","[{""N"":""0.147""},{""N"":""0.981""}]","Corrosive","0.147"
"2ZqTtndqAZDRAWw2vgZwQK","emo","Panic! At The Disco","0.848","[{""N"":""0.674""},{""N"":""0.848""}]","But It's Better If You Do","0.674"
"7xD3YUxCq1yV6K1EXXml8t","classical","Christopher Tye","0.232","[{""N"":""0.0488""},{""N"":""0.232""}]","""Miserere mei, Deus""","0.0488"
"25t3PX7M9e2GXXBhR2rPpa","latino","Romeo Santos","0.632","[{""N"":""0.749""},{""N"":""0.632""}]","Propuesta Indecente","0.749"
"2eGuEXRmjJwj4vmOGv8qWt","comedy","David Cross","0.611","[{""N"":""0.574""},{""N"":""0.611""}]","Phone Call From A Cranky Terrorist","0.574"
"2VIsqLTXhCFQAZuMpoC7QQ","groove","Various Artists","0.875","[{""N"":""0.948""},{""N"":""0.875""}]","You Should Be Dancing","0.948"
"0j55p8YRAPG8yajtNyjt6A","reggae","Gyptian","0.621","[{""N"":""0.497""},{""N"":""0.621""}]","Hold You - Hold Yuh","0.497"
"3077BGMubB5e55J1mstqKZ","sertanejo","Michel Teló","0.846","[{""N"":""0.674""},{""N"":""0.846""}]","Aconteceu","0.674"
"0PTK8b3Q3FdnH2bdV7GTg4","j-dance","banvox","0.988","[{""N"":""0.0503""},{""N"":""0.988""}]","Fly Beyond","0.0503"
"0WrRlCHmD7LzpJa8chDz2h","indie","Belle and Sebastian","0.305","[{""N"":""0.833""},{""N"":""0.305""}]","""Piazza, New York Catcher""","0.833"
"0oYhLgmSwwLqOPYSdQxLbP","philippines-opm","Lani Misalucha","0.452","[{""N"":""0.538""},{""N"":""0.452""}]","Dahil Tanging Ikaw","0.538"
"6SOiQn7D7sC2VbdvhsTaop","bluegrass","Carolina Chocolate Drops","0.0595","[{""N"":""0.19""},{""N"":""0.0595""}]","Another Man Done Gone","0.19"
"1Hc0c4hvkznaF0oeMm4DH1","disney","Various Artists","0.775","[{""N"":""0.626""},{""N"":""0.775""}]","True Friend","0.626"
"3SktMqZmo3M9zbB7oKMIF7","guitar","John Mayer","0.326","[{""N"":""0.237""},{""N"":""0.326""}]","Gravity","0.237"
"1qEHgdFqUxFebMPk8s2HLY","happy","Scissor Sisters","0.924","[{""N"":""0.912""},{""N"":""0.924""}]","I Don't Feel Like Dancin' - Radio Edit","0.912"
"1YcwDodDzFBQ4evAGZonM7","death-metal","Necrophagist","0.986","[{""N"":""0.114""},{""N"":""0.986""}]","The Stillborn One","0.114"
"4FY17SmlqeEGEuYBynENHS","soundtracks","Stephen Schwartz","0.47","[{""N"":""0.218""},{""N"":""0.47""}]","""No One Mourns The Wicked - From """"Wicked"""" Original Broadway Cast Recording/2003""","0.218"
"4mgiughUzH0A9Vv80cTBjH","jazz","Various Artists","0.532","[{""N"":""0.599""},{""N"":""0.532""}]","Man from Mars","0.599"
"7r3XMJM6XIu9KyVQ7U99tH","holidays","Sammy Davis Jr.","0.416","[{""N"":""0.655""},{""N"":""0.416""}]","""Baby, It's Cold Outside""","0.655"
"1ehPiY9lYnZAA9ogCnBf9G","alternative","Friendly Fires","0.937","[{""N"":""0.538""},{""N"":""0.937""}]","Blue Cassette","0.538"
"1KirPfRlqct69hhRLwsj4y","kids","Enzo Garcia","0.286","[{""N"":""0.847""},{""N"":""0.286""}]","Shoe Fly","0.847"
"5A37UCV7aPjhp1RSocVBfc","edm","Pretty Lights","0.938","[{""N"":""0.534""},{""N"":""0.938""}]","I Can See It In Your Face","0.534"
"12NGrsjdeRyM7XtYTirCsy","black-metal","Emperor","0.964","[{""N"":""0.0385""},{""N"":""0.964""}]","Cosmic Keys To My Creations And Times","0.0385"
"0lb678XHOuz2zpYvaVGdpC","tango","Sarah Vaughan","0.0463","[{""N"":""0.104""},{""N"":""0.0463""}]","Goodnight Sweetheart - 2006 Remaster","0.104"
"0877WZFJjVg3Hj1ZNuNetZ","breakbeat","Various Artists","0.976","[{""N"":""0.444""},{""N"":""0.976""}]","Zero Tolerance","0.444"
"5hF2LnbkpnXCkksMSeWcxZ","r-n-b","Chingy","0.511","[{""N"":""0.587""},{""N"":""0.511""}]","Pullin' Me Back","0.587"
"5Z0yP7nqSVpedq48IqLZC2","rainy-day","Adele","0.105","[{""N"":""0.372""},{""N"":""0.105""}]","Daydreamer","0.372"
"1VaeVPNcOm41WFI52caHvV","turkish","Candan Erçetin","0.654","[{""N"":""0.698""},{""N"":""0.654""}]","Kırık Kalpler Durağında","0.698"
"6d3I7THB2bONUkxOo1DvmZ","rock-n-roll","Jimi Hendrix","0.905","[{""N"":""0.438""},{""N"":""0.905""}]","Voodoo Child (Slight Return)","0.438"
"4ONHNGWHKQal2M0QQc5p0F","detroit-techno","Plastikman","0.5","[{""N"":""0.0339""},{""N"":""0.5""}]","Ping Pong","0.0339"
"7i6DXHp3L3tV58RbBnqKFd","blues","Janis Joplin","0.616","[{""N"":""0.339""},{""N"":""0.616""}]","One Good Man","0.339"
"5QbQ5iAebksB5Wj5BPazNX","study","fun.","0.499","[{""N"":""0.501""},{""N"":""0.499""}]","Why Am I the One","0.501"
"63LJjsJuqZgQyYibMXn9ku","r-n-b","Jhené Aiko","0.517","[{""N"":""0.322""},{""N"":""0.517""}]","When We Love","0.322"
"47RmfgEfQF8U0yli78dbwt","soundtracks","Hans Zimmer","0.784","[{""N"":""0.31""},{""N"":""0.784""}]","Onwards","0.31"
"2kD5syyWVi9brndyuckO6R","piano","David Lanz","0.254","[{""N"":""0.164""},{""N"":""0.254""}]","Return To The Heart","0.164"
"1cm5POm6pdd4BAVvAQyIUu","turkish","Yusuf Güney","0.785","[{""N"":""0.716""},{""N"":""0.785""}]","Unut Onu Kalbim","0.716"
"3cMBj3xpLoVtdmkZ6KNkdN","trance","Tilt","0.967","[{""N"":""0.377""},{""N"":""0.967""}]","Rendezvous ft Paul Van Dyk - Quadraphonic Mix","0.377"
"4IIt36M11AQ5bHdzFQLEny","classical","Terry Riley","0.507","[{""N"":""0.0791""},{""N"":""0.507""}]","In C - 2009 Remastered","0.0791"
"0tWH5BOFifcbJCQWplswyG","forro","Various Artists","0.802","[{""N"":""0.966""},{""N"":""0.802""}]","Buli com Tu","0.966"
"4we9CfmWxgzKacZdkkh5eg","spanish","Alejandro Fernández","0.701","[{""N"":""0.912""},{""N"":""0.701""}]","Tantita Pena","0.912"
"3udxkYjT54LDX0UdtOCy5Y","iranian","Hengameh","0.997","[{""N"":""0.615""},{""N"":""0.997""}]","Naghashi","0.615"
"2MyUIH6eOOfzgxAEw8qz5R","punk","Knuckle Puck","0.961","[{""N"":""0.33""},{""N"":""0.961""}]","Gone","0.33"
"6dYIzNuOk3WyjccU9oi9Jj","holidays","The Everly Brothers","0.0986","[{""N"":""0.249""},{""N"":""0.0986""}]","Hark! The Herald Angels Sing","0.249"
"7a7nlgfjoeEtIAW0QJzU4m","heavy-metal","Soilwork","0.965","[{""N"":""0.118""},{""N"":""0.965""}]","Nerve","0.118"
"2vEvMiERmfK4MGrwlGp9yN","gospel","James Fortune","0.701","[{""N"":""0.234""},{""N"":""0.701""}]","I Trust You","0.234"
"3CJvmtWw2bJsudbAC5uCQk","pop","Selena Gomez","0.499","[{""N"":""0.466""},{""N"":""0.499""}]","Hands To Myself","0.466"
"0URv991tua5zmXNoI8JDDo","rockabilly","The Go Getters","0.841","[{""N"":""0.798""},{""N"":""0.841""}]","Hanging Out My Tears to Dry","0.798"
"6DXFVsLcEvOTSrkG9G1Cb1","indie","The xx","0.482","[{""N"":""0.481""},{""N"":""0.482""}]","VCR","0.481"
"7hzliH9nUn2oGlgrOchexe","philippines-opm","Martin Nievera","0.49","[{""N"":""0.15""},{""N"":""0.49""}]","No way to treat a heart","0.15"
"6fyv22stUNmoay5lLS0hHE","show-tunes","Various Artists","0.31","[{""N"":""0.284""},{""N"":""0.31""}]","""Elephant Love Medley - From """"Moulin Rouge"""" Soundtrack""","0.284"
"6mPNH3gq9M3j99UPnISxm1","j-pop","EXILE","0.941","[{""N"":""0.806""},{""N"":""0.941""}]","Choo Choo TRAIN","0.806"
"74KGx0WBu2M1cNnQKwNstm","samba","Samba Enredo","0.699","[{""N"":""0.871""},{""N"":""0.699""}]","Estacao Primeira Da Mangueira - Viva Do Samba","0.871"
"74OqjT3PMVWlZAyqUt4FgG","hip-hop","DJ Khaled","0.872","[{""N"":""0.565""},{""N"":""0.872""}]","We Takin' Over","0.565"
"53vPqlnWsFfXNUF2LABPno","rock-n-roll","Hardcore Superstar","0.959","[{""N"":""0.425""},{""N"":""0.959""}]","Moonshine","0.425"
"7wjbSn8QHsxqKXU5M0jXGM","soundtracks","Various Artists","0.724","[{""N"":""0.297""},{""N"":""0.724""}]","Eyes Open","0.297"
"52i3VeUFbCRk3z8YgBFM7N","gospel","Lionel Richie","0.508","[{""N"":""0.379""},{""N"":""0.508""}]","Jesus Is Love","0.379"
"1OO2Fp9PsnaayiekeXuGJX","funk","Rufus & Chaka Khan","0.546","[{""N"":""0.757""},{""N"":""0.546""}]","Tell Me Something Good","0.757"
"732Sqj2piYPhdMPENP4axz","pop","Lauv","0.481","[{""N"":""0.229""},{""N"":""0.481""}]","Easy Love","0.229"
"70f4QNV4aB4T5dOjjb6XaD","malay","Raisa","0.538","[{""N"":""0.632""},{""N"":""0.538""}]","Could It Be","0.632"
"1Gv8Xr1Hdde3W4AnxBcb9M","songwriter","Minnie Driver","0.413","[{""N"":""0.15""},{""N"":""0.413""}]","Waltz #2 (XO)","0.15"
"3HPfwpfUtcdyJPvlLtXtNg","alternative","Pearl Jam","0.846","[{""N"":""0.507""},{""N"":""0.846""}]","Sirens","0.507"
"3XcCfweqtfMbZNbM7Mq0gg","work-out","Rihanna","0.75","[{""N"":""0.154""},{""N"":""0.75""}]","Hard","0.154"
"6t4Ws8bUT0XYDDGDNnp5fd","hardstyle","Headhunterz","0.981","[{""N"":""0.172""},{""N"":""0.981""}]","From Within (Lotgenoot Edit) - Original Mix","0.172"
"2co8fDyaVmxv8xruQWORnC","road-trip","Talking Heads","0.789","[{""N"":""0.579""},{""N"":""0.789""}]","Road to Nowhere - 2005 Remaster","0.579"
"4tlJ53o1da4QpjiDZcTpyp","malay","Seventeen","0.582","[{""N"":""0.32""},{""N"":""0.582""}]","Menemukanmu","0.32"
"6VD2YPeb1P3BCP5q0lZHrs","party","Fabolous","0.819","[{""N"":""0.498""},{""N"":""0.819""}]","My Time","0.498"
"1PpQGyS87udJFNvyct6DDw","grindcore","Repulsion","0.99","[{""N"":""0.0776""},{""N"":""0.99""}]","Maggots In Your Coffin","0.0776"
"3Y1cwWpyZEhhir9hFVEZln","world-music","Augustus Pablo","0.64","[{""N"":""0.433""},{""N"":""0.64""}]","Nature Dub","0.433"
"4h6omEIukDMaWJpM70XEHG","dance","Major Lazer","0.941","[{""N"":""0.624""},{""N"":""0.941""}]","Roll the Bass","0.624"
"0tBbt8CrmxbjRP0pueQkyU","pop","Selena Gomez","0.804","[{""N"":""0.306""},{""N"":""0.804""}]","Wolves","0.306"
"5K2IXu95vAZj82RlaIjVKD","songwriter","Laura Nyro","0.485","[{""N"":""0.808""},{""N"":""0.485""}]","Stoned Soul Picnic","0.808"
"5SYwUhBAk3moI9jWiHllzf","minimal-techno","Oliver Huntemann","0.707","[{""N"":""0.616""},{""N"":""0.707""}]","Rikarda","0.616"
"3yPWw4jkqY1FQYyD18YPpZ","industrial","Grendel","0.995","[{""N"":""0.131""},{""N"":""0.995""}]","Conflict Instigation","0.131"
"5p3Op8UmvKBd2IXoxiUuY4","breakbeat","Freestylers","0.98","[{""N"":""0.38""},{""N"":""0.98""}]","The Slammer","0.38"
"5EbX5xL3O2xT8FxCpYzgUO","pop","Alessia Cara","0.544","[{""N"":""0.16""},{""N"":""0.544""}]","""How Far I'll Go - From """"Moana""""""","0.16"
"7zxRMhXxJMQCeDDg0rKAVo","hip-hop","NAV","0.715","[{""N"":""0.34""},{""N"":""0.715""}]","Some Way","0.34"
"6IILhT336VZJ9iE0mfuW9n","forro","Banda Calypso","0.763","[{""N"":""0.936""},{""N"":""0.763""}]","Entre Tapas e Beijos (Ao Vivo)","0.936"
"4DFGaSmDjCdZdFiBoI996o","world-music","Buena Vista Social Club","0.285","[{""N"":""0.64""},{""N"":""0.285""}]","Orgullecida","0.64"
"2jn2fogjWJQKuSkxEQ0995","dance","MK","0.777","[{""N"":""0.631""},{""N"":""0.777""}]","Bring Me to Life (feat. Milly Pye) - Dantiez Saunderson Remix","0.631"
"5F1ifceKd35DI9TOPEAHD8","progressive-house","Hard Rock Sofa","0.977","[{""N"":""0.13""},{""N"":""0.977""}]","Just Can't Stay Away - Marco V Remix","0.13"
"3mga1z1FesVlx87hYPwLTf","alternative","King Tuff","0.863","[{""N"":""0.674""},{""N"":""0.863""}]","Screaming Skull","0.674"
"6DItxWJi5LZu9gTTgEkqkP","k-pop","더더 밴드(TheThE Band)","0.515","[{""N"":""0.0949""},{""N"":""0.515""}]","사랑을 부르다","0.0949"
"4dq6ycAEuzVt6WmBOlYV2Y","forro","Various Artists","0.781","[{""N"":""0.961""},{""N"":""0.781""}]","Fede mas é gostoso","0.961"
"4NPzTwu2qi5CfkxPXy7fIO","trance","Armin van Buuren","0.968","[{""N"":""0.0504""},{""N"":""0.968""}]","Pulsar","0.0504"
"2s740v5LKLYFWcomTSn0Rj","breakbeat","Southside Movement","0.703","[{""N"":""0.826""},{""N"":""0.703""}]","I've Been Watching You","0.826"
"6XvMLLAyNZaAXFvEpFDH4M","bluegrass","Pickin' On Series","0.682","[{""N"":""0.714""},{""N"":""0.682""}]","Float On","0.714"
"4CtNZVKo9fOxlWDmDdMhQQ","bossanova","Miúcha","0.218","[{""N"":""0.093""},{""N"":""0.218""}]","Madrugada","0.093"
"0lh8XzynsFFffEf8GI22lE","disney","Various Artists","0.311","[{""N"":""0.0752""},{""N"":""0.311""}]","The Hydra Battle","0.0752"
"7EKTo6rVJ3XSS7QTd6ep2j","romance","Chris Brown","0.694","[{""N"":""0.581""},{""N"":""0.694""}]","Look At Me Now","0.581"
"5QcnakgI8YJ29enFlApI60","samba","Samba De Raiz","0.673","[{""N"":""0.615""},{""N"":""0.673""}]","Seja Mais Você - Ao Vivo","0.615"
"72a9JWKqJ8SGo0OdyCS12P","goth","Depeche Mode","0.852","[{""N"":""0.766""},{""N"":""0.852""}]","Personal Jesus","0.766"
"1pHXKKUEWpZvxD4zJn7xjf","french","Jacques Dutronc","0.607","[{""N"":""0.654""},{""N"":""0.607""}]","Les playboys","0.654"
"3Kw4KEYQg6JaqUD8ZgAwz6","industrial","Marilyn Manson","0.95","[{""N"":""0.771""},{""N"":""0.95""}]","The Beautiful People","0.771"
"7B7vT9VHyRMWjAO2KXy7HA","j-dance","DE DE MOUSE","0.914","[{""N"":""0.817""},{""N"":""0.914""}]","tide on stars","0.817"
"6uQ192yNyZ4W8yoaL0Sb9p","edm","Approaching Nirvana","0.355","[{""N"":""0.468""},{""N"":""0.355""}]","Sugar High","0.468"
"0ItAcLSkUiePOmFGun3cSe","death-metal","Death","0.979","[{""N"":""0.362""},{""N"":""0.979""}]","Crystal Mountain","0.362"
"5mTcBl0HXShCJuMV0hXbo6","classical","Rachel Grimes","0.0685","[{""N"":""0.174""},{""N"":""0.0685""}]","Loretto","0.174"
"6FOzzQoq3jXx6KpFMd8YWs","anime","sasanomaly","0.782","[{""N"":""0.714""},{""N"":""0.782""}]","タカラバコ","0.714"
"7Bq0mp5rhHX2cLbOTt4j99","drum-and-bass","BCee","0.893","[{""N"":""0.248""},{""N"":""0.893""}]","Looking Glass","0.248"
"0Qw7qGuXlVBZLcfoQ17yZn","study","Ben Howard","0.358","[{""N"":""0.226""},{""N"":""0.358""}]","Old Pine","0.226"
"5E8O9Hxltg6aHnXZ1sOfS7","children","They Might Be Giants (For Kids)","0.771","[{""N"":""0.66""},{""N"":""0.771""}]","Heart Of The Band","0.66"
"412CkPtLh68KLPg0pLrC53","pop","AFROJACK","0.774","[{""N"":""0.763""},{""N"":""0.774""}]","Gone (feat. Ty Dolla $ign)","0.763"
"4Gb851of8A8tVCe73qNwq0","hardcore","Refused","0.793","[{""N"":""0.883""},{""N"":""0.793""}]","Summerholidays vs. Punkroutine","0.883"
"0aYEXy3kLNLQo7wEmHN5df","dance","Wongo","0.771","[{""N"":""0.702""},{""N"":""0.771""}]","Hollywood feat. Nacho Pop","0.702"
"20hmsE3ZT8woqFdaYcEx9I","metalcore","All That Remains","0.753","[{""N"":""0.286""},{""N"":""0.753""}]","The Waiting One","0.286"
"3y9zMGuxWS8xkpOxNPfiMZ","alt-rock","Silverchair","0.464","[{""N"":""0.148""},{""N"":""0.464""}]","Miss You Love","0.148"
"283jMW2RQzMYITrmzxBjvN","children","They Might Be Giants (For Kids)","0.569","[{""N"":""0.607""},{""N"":""0.569""}]","Meet the Elements","0.607"
